Question,Iteration,Question Type,Answer Precision,Answer Recall,Answer F1,Exact Answer
"Which are the Male students (name, surname) enrolled in the university?",2,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
"Which are the Male students (name, surname) enrolled in the university?",3,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
"Which are the Male students (name, surname) enrolled in the university?",4,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
"Which are the Male students (name, surname) enrolled in the university?",5,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
"Which are the Female students (name, surname) enrolled in the university in the course with course_id 110?",1,two tables single join multiple rows,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0
"Which are the Female students (name, surname) enrolled in the university in the course with course_id 110?",2,two tables single join multiple rows,0.5000,0.5000,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the Female students (name, surname) enrolled in the university in the course with course_id 110?",3,two tables single join multiple rows,0.5000,0.5000,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the Female students (name, surname) enrolled in the university in the course with course_id 110?",4,two tables single join multiple rows,0.5000,0.5000,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the Female students (name, surname) enrolled in the university in the course with course_id 110?",5,two tables single join multiple rows,0.5000,0.5000,0.5000,0,0.0000,0.0000,0.0000,0
Which are all the grades obtained by the student Sophie Durand?,1,two tables single join multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
Which are all the grades obtained by the student Sophie Durand?,2,two tables single join multiple rows,0.6667,0.6667,0.6667,0,0.0000,0.0000,0.0000,0
Which are all the grades obtained by the student Sophie Durand?,3,two tables single join multiple rows,0.6667,0.6667,0.6667,0,0.0000,0.0000,0.0000,0
Which are all the grades obtained by the student Sophie Durand?,4,two tables single join multiple rows,0.6667,0.6667,0.6667,0,0.0000,0.0000,0.0000,0
Which are all the grades obtained by the student Sophie Durand?,5,two tables single join multiple rows,0.6667,0.6667,0.6667,0,0.0000,0.0000,0.0000,0
"Which are the students (name, surname) enrolled in Human-Computer Interaction or Digital Signal Processing",1,three tables two join,1.0000,0.3333,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the students (name, surname) enrolled in Human-Computer Interaction or Digital Signal Processing",2,three tables two join,1.0000,0.3333,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the students (name, surname) enrolled in Human-Computer Interaction or Digital Signal Processing",3,three tables two join,1.0000,0.3333,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the students (name, surname) enrolled in Human-Computer Interaction or Digital Signal Processing",4,three tables two join,1.0000,0.3333,0.5000,0,0.0000,0.0000,0.0000,0
"Which are the students (name, surname) enrolled in Human-Computer Interaction or Digital Signal Processing",5,three tables two join,1.0000,0.3333,0.5000,0,0.0000,0.0000,0.0000,0
which are the courses (name of the course) with an exam scheduled at 13.00 or 14.00 hours?,1,two tables single join multiple rows,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0
which are the courses (name of the course) with an exam scheduled at 13.00 or 14.00 hours?,2,two tables single join multiple rows,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0
which are the courses (name of the course) with an exam scheduled at 13.00 or 14.00 hours?,3,two tables single join multiple rows,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0
which are the courses (name of the course) with an exam scheduled at 13.00 or 14.00 hours?,4,two tables single join multiple rows,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0
which are the courses (name of the course) with an exam scheduled at 13.00 or 14.00 hours?,5,two tables single join multiple rows,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0
Which are the classrooms (room number) in Science or Electronics building?,1,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
Which are the classrooms (room number) in Science or Electronics building?,2,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
Which are the classrooms (room number) in Science or Electronics building?,3,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
Which are the classrooms (room number) in Science or Electronics building?,4,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
Which are the classrooms (room number) in Science or Electronics building?,5,single table multiple rows,1.0000,1.0000,1.0000,1,0.0000,0.0000,0.0000,0
